,source,target
63,NostalgiaParks,1324699442939785217
64,NostalgiaParks,1301771758698205184
65,NostalgiaParks,1270437593591627776
66,NostalgiaParks,743977356608438272
67,NostalgiaParks,1321347518190350336
68,NostalgiaParks,1322709033485275138
69,NostalgiaParks,2332607972
70,NostalgiaParks,1248738714580160512
71,NostalgiaParks,1072212250298105861
72,NostalgiaParks,877833643732938752
73,NostalgiaParks,4576233612
74,NostalgiaParks,1316532090704408578
75,NostalgiaParks,1316474913151221764
76,NostalgiaParks,1285460467742388224
77,NostalgiaParks,1313882695886270465
78,NostalgiaParks,1313128022900436992
79,NostalgiaParks,1312207432806883328
80,NostalgiaParks,23637705
81,NostalgiaParks,1286297086326116352
82,NostalgiaParks,1309861772367720448
83,NostalgiaParks,1196215246177873920
84,NostalgiaParks,1291559793367416832
85,NostalgiaParks,1305865960465760257
86,NostalgiaParks,1258944016080449540
87,NostalgiaParks,1282686213242138631
88,NostalgiaParks,1303529387837386752
89,NostalgiaParks,36791021
90,NostalgiaParks,1293687378289340417
91,NostalgiaParks,1291674775878864901
92,NostalgiaParks,1220927600266301445
93,NostalgiaParks,856295893
94,NostalgiaParks,1164894993754066945
95,NostalgiaParks,1215049298494271488
96,NostalgiaParks,1255413595476762624
97,NostalgiaParks,920399035755909120
98,NostalgiaParks,1263683207783788545
99,NostalgiaParks,1203352710159966209
100,NostalgiaParks,1254165376671215616
101,NostalgiaParks,3255223513
102,NostalgiaParks,1219582337387761666
103,NostalgiaParks,764711366737338368
104,NostalgiaParks,752717578129121280
105,NostalgiaParks,1282763366562496516
106,NostalgiaParks,1215844529795817479
107,NostalgiaParks,1263249673709662209
108,NostalgiaParks,1069991487230935041
109,NostalgiaParks,1076303963379679233
110,NostalgiaParks,4009778248
111,NostalgiaParks,1270455244447760385
112,NostalgiaParks,985578658109755392
113,NostalgiaParks,3536027009
114,NostalgiaParks,1274017799573291010
115,NostalgiaParks,3564105075
116,NostalgiaParks,861127397911015425
117,NostalgiaParks,1269404947155693570
118,NostalgiaParks,1274114141435936768
119,NostalgiaParks,52324080
120,NostalgiaParks,1164215897470509060
121,NostalgiaParks,1270462979511853057
122,NostalgiaParks,1271442505242984457
123,NostalgiaParks,1271168122465083392
124,NostalgiaParks,1270835999120162816
125,NostalgiaParks,1228988981217497088
126,NostalgiaParks,997954016884744192
127,NostalgiaParks,1032975844283568129
128,NostalgiaParks,24305126
129,NostalgiaParks,1245974253024886784
130,NostalgiaParks,1403225978
131,NostalgiaParks,4634603002
132,NostalgiaParks,1265009754822381575
133,NostalgiaParks,1264438518320959489
134,NostalgiaParks,1158437436323708928
135,NostalgiaParks,1251085865725632513
136,NostalgiaParks,1262358561713262592
137,NostalgiaParks,1259271287450619904
138,NostalgiaParks,1176397479547457537
139,NostalgiaParks,756499136212533248
140,NostalgiaParks,4685597774
141,NostalgiaParks,1252956475003154434
142,NostalgiaParks,1199526918586060805
143,NostalgiaParks,3297275340
144,NostalgiaParks,851583398355374082
145,NostalgiaParks,1168362520836497408
146,NostalgiaParks,1222203193502982144
147,NostalgiaParks,972617076887244800
148,NostalgiaParks,717456735586287616
149,NostalgiaParks,1247740504223047680
150,NostalgiaParks,54585516
151,NostalgiaParks,772969672060919808
152,NostalgiaParks,965066671395364864
153,NostalgiaParks,1095818053277962240
154,NostalgiaParks,497711696
155,NostalgiaParks,1220097680434782210
156,NostalgiaParks,1240832871599759365
157,NostalgiaParks,878055291778080768
158,NostalgiaParks,830676646545928193
159,NostalgiaParks,1185590634746449922
160,NostalgiaParks,973139000130023424
161,NostalgiaParks,1154594437881716736
162,NostalgiaParks,870091725095657472
163,NostalgiaParks,1205690045199351808
164,NostalgiaParks,171613312
165,NostalgiaParks,9660482
166,NostalgiaParks,1234671326725472256
167,NostalgiaParks,949460921021353984
168,NostalgiaParks,4579571313
169,NostalgiaParks,1231601867123306503
170,NostalgiaParks,1231406485416140800
171,NostalgiaParks,1218173991615127553
172,NostalgiaParks,3372751271
173,NostalgiaParks,1214385030182690816
174,NostalgiaParks,138468658
175,NostalgiaParks,1149538823069552640
176,NostalgiaParks,27343162
177,NostalgiaParks,932481735073333248
178,NostalgiaParks,1199923041330855936
179,NostalgiaParks,990791273958146048
180,NostalgiaParks,2161580641
181,NostalgiaParks,1195830749452275714
182,NostalgiaParks,3386269984
183,NostalgiaParks,1192538521413640192
184,NostalgiaParks,983273077
185,NostalgiaParks,2337054524
186,NostalgiaParks,26273167
187,NostalgiaParks,875727615054798849
188,NostalgiaParks,1720347614
189,NostalgiaParks,1167441169
190,NostalgiaParks,883010871466885120
191,NostalgiaParks,1174914821776498688
192,NostalgiaParks,1063654677575696384
193,NostalgiaParks,1158453148949737473
194,NostalgiaParks,1173808664852844544
195,NostalgiaParks,1096690872123482113
196,NostalgiaParks,35246557
197,NostalgiaParks,3291785952
198,NostalgiaParks,774640165453082624
199,NostalgiaParks,10682692
200,NostalgiaParks,728368937558106112
201,NostalgiaParks,135321904
202,NostalgiaParks,174925464
203,NostalgiaParks,975308594
204,NostalgiaParks,1154496608119250949
205,NostalgiaParks,4095213365
206,NostalgiaParks,1155579418569580544
207,NostalgiaParks,1140605616551079936
208,NostalgiaParks,753336046192951296
209,NostalgiaParks,1072660199171751936
210,NostalgiaParks,1070089895052541952
211,NostalgiaParks,1143229319990243328
212,NostalgiaParks,705656633662115840
213,NostalgiaParks,818184662937960448
214,NostalgiaParks,1057008421600251904
215,NostalgiaParks,1106991163314188288
216,NostalgiaParks,985543419987677185
217,NostalgiaParks,1149605734465716224
218,NostalgiaParks,1149546121535971329
219,NostalgiaParks,747619499579322368
220,NostalgiaParks,1147232485991964677
221,NostalgiaParks,898962573395144709
222,NostalgiaParks,1292335842
223,NostalgiaParks,1020314382662815756
224,NostalgiaParks,3312963582
225,NostalgiaParks,716707229269889024
226,NostalgiaParks,1137374125238996993
227,NostalgiaParks,729190426582749184
228,NostalgiaParks,746828630253244416
229,NostalgiaParks,773713878643531780
230,NostalgiaParks,2152913164
231,NostalgiaParks,21896402
232,NostalgiaParks,1118636145548640260
233,NostalgiaParks,424237971
234,NostalgiaParks,2206169694
235,NostalgiaParks,948527388463456256
236,NostalgiaParks,1062089244397563904
237,NostalgiaParks,1308238970
238,NostalgiaParks,1080605024454148101
239,NostalgiaParks,1035326153970671617
240,NostalgiaParks,3291645890
241,NostalgiaParks,1092588818480287744
242,NostalgiaParks,1090514711970500608
243,NostalgiaParks,4699830855
244,NostalgiaParks,2882287281
245,NostalgiaParks,1079437871050883079
246,NostalgiaParks,1080610944840028160
247,NostalgiaParks,736278125974261760
248,NostalgiaParks,731127098857926657
249,NostalgiaParks,746469096577851393
250,NostalgiaParks,840555603646918656
251,NostalgiaParks,1038935888632406016
252,NostalgiaParks,778538500480172033
253,NostalgiaParks,888590683367505921
254,NostalgiaParks,1041353483490754560
255,NostalgiaParks,2933458867
256,NostalgiaParks,2888321005
257,NostalgiaParks,4913720780
258,NostalgiaParks,937038790517932032
259,NostalgiaParks,4866425740
260,NostalgiaParks,798939036723318784
261,NostalgiaParks,2794463965
262,NostalgiaParks,2764278400
263,NostalgiaParks,3007954029
264,NostalgiaParks,868961724266946560
265,NostalgiaParks,1004916557015810050
266,NostalgiaParks,958126983648493568
267,NostalgiaParks,2497295567
268,NostalgiaParks,2446612350
269,NostalgiaParks,1001735914878455808
270,NostalgiaParks,966358390753685505
271,NostalgiaParks,908394087476285442
272,NostalgiaParks,2843244641
273,NostalgiaParks,2300007882
274,NostalgiaParks,3259943406
